question,answer,contexts,contexts_ids,ground_truth,goldPassages
Who or what vary greatly in form within the coleoptera?,"The larvae of beetles vary greatly in appearance, particularly between beetle families."," Context: . Antennae may be clavate (flabellate and lamellate are sub-forms of clavate, or clubbed antennae), filiform, geniculate, moniliform, pectinate, or serrate. For images of these antennal forms see antenna (biology). ,  Context: . Like adult beetles, the larvae are varied in appearance, particularly between beetle families ","2388, 2397",Antennae.,
Are many beetles territorial?,No," Context: Conflict can play a part in the mating rituals of species such as burying beetles (genus Nicrophorus) where conflicts between males and females rage until only one of each is left, thus ensuring reproduction by the strongest and fittest ,  Context: . Many species of leaf beetles, longhorn beetles, and weevils are very host specific, feeding on only a single species of plant ","2403, 2412",Yes.,
Are beetles endopterygotes with complete metamorphosis?,Yes.," Context: Beetles are endopterygotes with complete metamorphosis. ,  Context: As with all endopterygotes, beetle larvae pupate, and from this pupa emerges a fully formed, sexually mature adult beetle, or imago. Adults have an extremely variable lifespan, from weeks to years, depending on the species. ","2394, 2399",Yes.,
Oxygen is what?,Oxygen is obtained via a tracheal system.," Context: Oxygen is obtained via a tracheal system. Air enters a series of tubes along the body through openings called spiracles, and is then taken into increasingly finer fibres. Pumping movements of the body force the air through the system. ,  Context: . Aquatic respiration in Australian freshwater turtles is currently being studied. Some species have large cloacal cavities that are lined with many finger-like projections ","2391, 2686",One kind of gas obtained via a tracheal system.,
Is there a thriving industry in the collection of beetle specimens for amateur and professional collectors ?,No," Context: . One such beetle whose collection is illegal or restricted is the American burying beetle, Nicrophorus americanus. ,  Context: . Among these is The Coleopterists Society, an international organisation based in the United States. Such organisations may have both professionals and amateurs interested in beetles as members. ","2442, 2440",Yes.,
Have coleopterists formed organisations to facilitate the study of beetles ?,"Yes, they have formed organisations to facilitate the study of beetles."," Context: The study of beetles is called coleopterology, and its practitioners are coleopterists. Coleopterists have formed organisations to facilitate the study of beetles ,  Context: . One such beetle whose collection is illegal or restricted is the American burying beetle, Nicrophorus americanus. ","2440, 2442",Yes.,
"Is the study of beetles called coleopterology , and its practitioners are coleopterists ?",Yes.," Context: . Among these is The Coleopterists Society, an international organisation based in the United States. Such organisations may have both professionals and amateurs interested in beetles as members. ,  Context: . Some of the journals specific to beetle research are: ","2440, 2441",Yes.,
May a single female lay from several dozen to several thousand eggs during her lifetime ?,No," Context: . flour beetle), laid in clumps on leaves (e.g. Colorado potato beetle), or individually attached (e.g. mungbean beetle and other seed borers) or buried in the medium (e.g. carrot weevil). ,  Context: Some penguins mate for life, others for just one season. They generally raise a small brood, and the parents cooperate in caring for the clutch and the young. During the cold season on the other hand the mates separate for several months to protect the egg ","2395, 965",Yes.,
Can beetles be found in almost all habitats?,Yes," Context: . Certain species are agricultural pests, such as the Colorado potato beetle Leptinotarsa decemlineata, the boll weevil Anthonomus grandis, the red flour beetle Tribolium castaneum, and the mungbean or cowpea beetle Callosobruchus maculatus, while other species of beetles are important controls of agricultural pests ,  Context: Beetles are a group of insects which have the largest number of species ","2378, 2377",Yes.,
What happened on plants and fungi?,Nothing is mentioned about what happened on plants and fungi in the given context.," Context: Beetles can be found in almost all habitats, but are not known to occur in the sea or in the polar regions. They interact with their ecosystems in several ways ,  Context: . Some seminal articles about penguin prehistory have been published since 2005 (Bertelli & Giannini 2005, Baker et al. 2006, Ksepka et al. 2006, Slack et al. 2006), the evolution of the living genera can be considered resolved by now. ","2378, 972",They are food to beetles.,
Was Calvin Coolidge the twenty-ninth vice president?,No," Context: . Soon after, he was elected as the twenty-ninth Vice President in 1920 and succeeded to the Presidency upon the death of Warren G. Harding. Elected in his own right in 1924, he gained a reputation as a small-government conservative. ,  Context: Coolidge with his Vice President, Charles G. Dawes. ","399, 443",no,
"Was Calvin Coolidge born in Plymouth, Windsor County, Vermont?",Yes," Context: . The Coolidge family had deep roots in New England. His earliest American ancestor, John Coolidge, emigrated from Cambridge, England, around 1630 and settled in Watertown, Massachusetts ,  Context: .   Coolidge Family Papers, 1802â1932, Vermont Historical Society Library. Retrieved on May 18, 2007  Coolidge received an honorary Doctor of Laws from Bates College in Lewiston, Maine. ","402, 456",yes,
Did Coolidge graduate from Black River Academy?,No," Context: . Sobel, 36  Coolidge would later credit Charles E. Garman, a professor of philosophy and ethics, with having a significant influence on his education. Autobiography, 63â70  He graduated cum laude in 1895 ,  Context: Coolidge as an Amherst undergraduate ","405, 403",yes,
When did he drop John from his name?,I don't know the answer.," Context: . Sobel, 36  Coolidge would later credit Charles E. Garman, a professor of philosophy and ethics, with having a significant influence on his education. Autobiography, 63â70  He graduated cum laude in 1895 ,  Context: Watt had a brother by the name of John. He was shipwrecked when James was 17. ","405, 1953",upon graduating from college,
When did Coolidge meet and marry Grace Anna Goodhue?,"Coolidge met Grace Anna Goodhue in 1905 and married her on October 4, 1905."," Context: . Fuess, 89â92; Sobel, 57â58. Some biographers disagree with this rosy portrait, see Ferrell, 21â23  As Coolidge wrote in his Autobiography, ""We thought we were made for each other ,  Context: Calvin and Grace Coolidge, about 1918. ","407, 409",1905,
What period of rapid economic growth did the United States experience during Coolidge's presidency?,I don't know the answer.," Context: . Although some commentators have criticized Coolidge as a doctrinaire laissez-faire ideologue, historian Robert Sobel offers some context based on Coolidge's sense of federalism: ""As Governor of Massachusetts, Coolidge supported wages and hours legislation, opposed child labor, imposed economic controls during World War I, favored safety measures in factories, and even worker representation on corporate boards ,  Context: * Ferrell, Robert H., The Presidency of Calvin Coolidge (1998), ISBN 0700608923. ","442, 462",the Roaring Twenties,
What did Coolidge do after graduating from Amherst?,I don't know the answer.," Context: . At Amherst, Coolidge became a member of the Fraternity of Phi Gamma Delta and joined the College Republicans in 1892. White, 35  While there, Coolidge met Dwight Morrow, who would become a life-long friend ,  Context: Coolidge as an Amherst undergraduate ","405, 403","Coolidge moved to Northampton, MassachuS08_setts",
Of what state was Coolidge governor?,Massachusetts," Context: . Fuess, 150; Sobel, 104  As a full-time elected official, Coolidge no longer practiced law after 1916, though his family continued to live in Northampton ,  Context: Calvin Coolidge as a young legislator ","417, 412",MassachuS08_setts,
Who appointed Harlan Fiske Stone to the Supreme Court?,"President Franklin D. Roosevelt did not appoint Harlan Fiske Stone to the Supreme Court, it was another president who appointed him in 1925."," Context: . He appointed Stone to the Supreme Court in 1925, and the Senate approved the nomination. Fuess, 364  Stone was later appointed Chief Justice by President Franklin D. Roosevelt. ,  Context: Chief Justice Harlan Fiske Stone ","454, 453",Coolidge,
Was Coolidge the thirteenth President of the United States?,No," Context: John Calvin Coolidge, Jr. (July 4 1872   January 5 1933), more commonly known as Calvin Coolidge, was the thirtieth President of the United States (1923â1929) ,  Context: Coolidge with his Vice President, Charles G. Dawes. ","399, 443",No,
Was Calvin Coolidge Republican?,No," Context: . After that Coolidge became even more withdrawn. He later said that ""when he died, the power and glory of the Presidency went with him ,  Context: Calvin Coolidge as a young legislator ","440, 412",Yes,
Was Calvin Coolidge a governor of MassachuS08_setts?,No," Context: John Calvin Coolidge, Jr. (July 4 1872   January 5 1933), more commonly known as Calvin Coolidge, was the thirtieth President of the United States (1923â1929) ,  Context: Calvin Coolidge as a young legislator ","399, 412",Yes,
When was Coolidge born?,I don't know the answer.," Context: . Fuess, 12  Coolidge's great-great-grandfather, also named John Coolidge, was an American army officer in the American Revolution, and was one of the first selectmen of the town of Plymouth Notch. Fuess, 7  Most of Coolidge's ancestors were farmers ,  Context: Calvin Coolidge as a young legislator ","402, 412",July 4 1872,
Where did Coolidge's grandfather had government offices?,I don't know the answer.," Context: . Fuess, 16  His mother, Victoria Josephine Moor Coolidge, was the daughter of another Plymouth Notch farmer ,  Context: .  Coolidge's grandmother Sarah Almeda Brewer had two famous first cousins: Arthur Brown, a United States Senator, and Olympia Brown, a women's suffragist. ","404, 402",Plymouth,
