question,answer,contexts,contexts_ids,ground_truth,goldPassages
Do kangaroos eat plants?,"Yes, kangaroos do eat plants. According to the context, eastern grey kangaroos are predominantly grazers eating a wide variety of grasses, while some other species include significant amounts of shrubs in their diet. Additionally","Context:  Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet . The smaller species of kangaroos also consume hypogeal fungi.  Many species are nocturnal  Archives URL accessed January 7, 2007.  and crepuscular,  Columbus Zoo article URL accessed January 7, 2007 .  usually spending the days resting in shade and the cool evenings, nights and mornings moving about and feeding",1741,yes,
What method is used by Kangaroos to travel?,"Yes, kangaroos use hopping as their primary mode of locomotion. This fast and energy-efficient movement has evolved over time to enable them to cover large distances in search of food and water. They can reach speeds up to","Context:  Kangaroos are the only large animals to use hopping as a means of locomotion . The comfortable hopping speed for Red Kangaroo is about 20 25 km/h (13 16 mph), but speeds of up to 70 km/h (44 mph) can be attained, over short distances, while it can sustain a speed of 40 km/h (25 mph) for  nearly two kilometres .    This fast and energy-efficient method of travel has evolved because of the need to regularly cover large distances in search of food and water, rather than the need to escape predators",1738,hopping,
Was the game of Marn grook played using a ball made from kangaroo by the Kurnai people ?,"Yes, the game of Marn grook was played using a ball made from kangaroo by the Kurnai people. This is explicitly stated in the context.","Context: Before European settlement, the kangaroo was a very important animal for Australian Aborigines, for its meat, hide, bones and sinews. In addition, there were important Dreaming stories and ceremonies involving the kangaroo  .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people",1755,yes,
What is a hybrid animal resulting from a union between a leopard and a puma?,"Yes, a pumapard is a hybrid animal resulting from a union between a leopard and a puma. This term was used to describe the offspring of such pairings created in the late 1800s by Carl","Context:  A pumapard is a hybrid animal resulting from a union between a leopard and a puma. Three sets of these hybrids were bred in the late 1890s and early 1900s by Carl Hagenbeck at his animal park in Hamburg, Germany. Most did not reach adulthood . One of these was purchased in 1898 by Berlin Zoo.  A similar hybrid in Berlin Zoo purchased from Carl Hagenbeck was a cross between a male leopard and a female puma . Hamburg Zoo's specimen was the reverse pairing, the one in the black and white photo, fathered by a puma bred to an Indian leopardess",2485,a pumapard,
How long is a leopard's tail?,The tail of a leopard reaches 60 to 110 cm. This is stated in the context provided.,"Context: The leopard is an agile and graceful predator. Although smaller than the other members of Panthera, the leopard is still able to take large prey given a massive skull that well utilizes powerful jaw muscles  .  Its body is comparatively long for a cat and its legs are short.  Head and body length is between 90 and 190 cm, the tail reaches 60 to 110cm. Shoulder height is 45 to 80 cm . Males are considerably larger than females and weigh 37 to 90 kg compared to 28 to 60 kg for females. Ronald M. Nowak: Walker's Mammals of the World. Johns Hopkins University Press, 1999 ISBN 0-8018-5789-9",2452,60 to 110cm,
Is the leopard solitary?,"Yes, leopards are solitary animals. They are opportunistic hunters that prefer mid-sized animals but will eat a wide variety of prey, from dung beetles to large antelopes and even crocodiles. However,","Context: Leopards are opportunistic hunters. Although mid-sized animals are preferred, the leopard will eat anything from dung beetles to 900 kg male giant elands.  Nowell, K.; Jackson, P. eds. (1996).  Wild Cats. Status Survey and Conservation Action Plan  . IUCN/SSC Cat Specialist Group. IUCN, Gland, Switzerland. (see Panthera Pardus, pp. 24 â 29.)  Their diet consists mostly of ungulates and monkeys, but rodents, reptiles, amphibians, birds and fish are also eaten. Schaller, p  . 290  In fact, they hunt about 90 different species of animals. A solitary dog is a potential prey for leopards, although a pack of dogs can kill or drive off a leopard. Even large pythons are potential prey for leopards . In Africa, mid-sized antelopes provide a majority of the leopard's prey, especially impala and Thomson's gazelles. Schaller, p. 291  In Asia the leopard preys on deer such as chitals and muntjacs as well as various Asian antelopes and Ibex . Leopards have even been spotted killing and eating crocodiles",2459,Yes,
Is the leopard an agile and graceful predator?,"Yes, leopards are agile and graceful predators. The context states that the leopard is an agile and graceful animal, making it a capable hunter in its environment.","Context:  The leopard is an agile and graceful predator. Although smaller than the other members of Panthera, the leopard is still able to take large prey given a massive skull that well utilizes powerful jaw muscles .  Its body is comparatively long for a cat and its legs are short.  Head and body length is between 90 and 190 cm, the tail reaches 60 to 110cm. Shoulder height is 45 to 80 cm . Males are considerably larger than females and weigh 37 to 90 kg compared to 28 to 60 kg for females. Ronald M. Nowak: Walker's Mammals of the World. Johns Hopkins University Press, 1999 ISBN 0-8018-5789-9",2452,Yes,
What percentage of Liechtenstein's population is foreign-born?,The population of Liechtenstein that is foreign-born makes up approximately two-thirds of the country's total population.,"Context: Liechtenstein is the fourth smallest country of Europe, after the Vatican City, Monaco, and San Marino  . Its population is primarily ethnic Alemannic, although its resident population is approximately one third foreign-born, primarily German speakers from the Federal Republic of Germany, Austria, and the Swiss Confederation, other Swiss, Italians, and Turks  . Foreign-born people make up two-thirds of the country's workforce. Nationals are referred to by the plural: Liechtensteiners",2856,two-thirds,
How many municipalities are within Oberland?,"Six gemeinden (municipalities) are within Oberland. This is because there are a total of 11 gemeinden in Liechtenstein, and five of them fall within Unterland (the lower county), leaving six in Oberland","Context: The principality of Liechtenstein is divided into 11 municipalities called gemeinden (singular gemeinde). The gemeinden mostly consist only of a single town  . Five of them fall within the electoral district Unterland (the lower county), and the remainder within Oberland (the upper county)",2842,6.,
The Historical Society of the Principality of Liechtenstein plays what?,The Historical Society of the Principality of Liechtenstein plays a role in preserving the culture and history of the country. This is stated explicitly in the context provided.,"Context: As a result of its small size Liechtenstein has been strongly affected by external cultural influences, most notably those originating in the southern German-speaking areas of Europe, including Austria, Bavaria, Switzerland, and Tyrol  . The Historical Society of the Principality of Liechtenstein plays a role in preserving the culture and history of the country",2864,a role in preserving the culture and history of the country.,
Was the arrival of Louis Kossuth (exiled leader of a failed Hungarian revolution) another issue that presented itself during Fillmore's presidency?,"Yes, the arrival of Louis Kossuth was indeed an issue that arose during Millard Fillmore's presidency. This is explicitly stated in the context. Kossuth, who was an exiled leader of a failed Hungarian revolution",Context:  Another issue that presented itself during Fillmore's presidency was the arrival of Louis Kossuth (exiled leader of a failed Hungarian revolution) . Kossuth wanted the United States to abandon its non-intervention policies when it came to European affairs and recognize Hungaryâs independence . The problem came with the enormous support Kossuth received from German-American immigrants to the United States (who were essential in the re-election of both Whigs and Democrats),174,Yes,
"Was Millard Fillmore born on January 7, 1800?","No, based on the context provided, the date of birth for Millard Fillmore is not given. The context only states that he was born in a log cabin in Summerhill, New York, to Nathaniel and Phoebe Millard Fill","Context:  Fillmore was born in a log cabin in Summerhill, New York, to Nathaniel and Phoebe Millard Fillmore, as the second of nine children and the eldest son.    Though a Unitarian in later life,",149,yes,
He founded the private university of buffalo on what date?,"The context states that he founded the University of Buffalo in 1846. No specific month or day is mentioned, so a precise date cannot be given. The year 1846 serves as the answer.","Context:  In 1846, he founded the private University of Buffalo, which today is the public State University of New York at Buffalo (UB, University at Buffalo), the largest school in the New York state university system",152,1846,
"What happened in a log cabin in summerhill , new york?","No, the context does not provide information about a log cabin in Summerhill, New York. The context only mentions a symbolic log cabin at the Abraham Lincoln Birthplace National Historic Site, which is located in Hodgenville, Kentucky.",Context:  Symbolic log cabin at Abraham Lincoln Birthplace National Historic Site,283,Fillmore was born,
How much do sea otters weigh?,"No, the context does not provide information about the weight of sea otters.","Context: Otters do not depend on their specialized fur alone for survival in the cold waters where many live: they also have very high metabolic rates  . For example Eurasian otters must eat 15% of their body-weight a day, and sea otters, 20 to 25%, depending on the temperature. In water as warm as 10Â°C an otter needs to catch 100 g of fish per hour to survive .  Most species hunt for 3 to 5 hours a day, and nursing mothers up to 8 hours a day",1917,30 kg (about 65 pounds),
Does otter give birth or lay egg?,"Otters do not lay eggs; they give birth to live young. Female otters are called bitches, and their babies are referred to as cubs or pups.","Context:  An otter's den is called a holt.  Male otters are dog-otters, females are bitches and babies are cubs or pups.  The collective noun romp is sometimes used for a group of otters, being descriptive of their often playful nature",1914,give birth,
How do otters keep themselves warm without blubber?,"Yes, they keep themselves warm without blubber by trapping a layer of air in their thick fur. They maintain this insulating layer by regularly grooming and blowing air into it with their mouths.","Context:  Unlike most marine mammals such as (seals or whales), sea otters do not have a layer of insulating blubber . As with other species of otter, they rely on a layer of air trapped in their fur, which they keep topped up by blowing into the fur from their mouths.  They spend most of their time in the water, whereas other otters spend much of their time on land",1927,A layer of air trapped in their fur.  ,
An otter 's den is what?,"Yes, an otter's den is typically located on land, often in burrows near the water's edge or among riverbed rocks. This is to avoid their fur becoming waterlogged when they are not hunting or traveling in water.","Context: Otters are very active, chasing prey in the water or searching the beds of rivers, lakes or the sea  .  Most species live beside water, entering it mainly to hunt or travel, otherwise spending much of their time on land to avoid their fur becoming waterlogged.  The sea otter lives actually in the sea",1919,A holt,
"What is ""tobogganing""?","Tobogganing is a method of movement used by penguins, where they slide on their bellies across the snow. This conserves energy and helps them move quickly over long distances or slippery terrain.","Context:  Penguins either waddle on their feet or slide on their bellies across the snow, a movement called ""tobogganing"", which conserves energy while moving quickly .  They also jump with both feet together if they want to move more quickly or cross steep or rocky terrain",961,when penguins slide on their bellies across the snow,
What order do penguins belong to?,"No, the context does not provide a definitive answer to this question. However, it mentions that penguin relationships are unclear and some suggest they share a close relationship with Ciconiiformes or Procellariiformes. Others","Context:  Inside this group, penguin relationships are far less clear. Depending on the analysis and dataset, a close relationship to Ciconiiformes (e.g. Slack et al. 2006) or to Procellariiformes (Baker et al. 2006) has been suggested. Some (e.g . Mayr 2005) think the penguin-like plotopterids (usually considered relatives of anhingas and cormorants) may actually be a sister group of the penguins, and that penguins may have ultimately shared a common ancestor with the Pelecaniformes and consequently would have to be included in that order, or that the plotopterids were not as close to other pelecaniforms as generally assumed, which would necessitate splitting the traditional Pelecaniformes in three",994,Sphenisciformes,
Are all penguins countershaded?,"Yes, all penguins are countershaded. This means they have a white underside and a dark (mostly black) upperside which helps them blend in with their environment for camouflage purposes.","Context:  All penguins are countershaded - that is, they have a white underside and a dark (mostly black) upperside. This is for camouflage . A predator looking up from below (such as an orca or a leopard seal) has difficulty distinguishing between a white penguin belly and the reflective water surface. The dark plumage on their backs camouflages them from above",959,Yes,
"Is the smallest penguin species the little blue penguin -LRB- also known as the fairy penguin -RRB- , which stands around 40 cm tall -LRB- 16 in -RRB- and weighs 1 kg -LRB- 2?","Yes, the Little Blue Penguin, also known as the Fairy Penguin, is indeed the smallest penguin species. Adults of this species typically reach a height of around 40 cm (16 in) and weigh","Context: The largest living species is the Emperor Penguin (Aptenodytes forsteri): adults average about 1.1 m (3 ft 7 in) tall and weigh 35 kg (75 lb) or more  . The smallest penguin species is the Little Blue Penguin (also known as the Fairy Penguin), which stands around 40 cm tall (16 in) and weighs 1 kg (2.2 lb) . Among extant penguins larger penguins inhabit colder regions, while smaller penguins are generally found in temperate or even tropical climates (see also Bergmann's Rule) . Some prehistoric species attained enormous sizes, becoming as tall or as heavy as an adult human (see below for more)",953,Yes,
Why polar bear is a special species?,"Yes, polar bears are a special species for several reasons. One reason is their unique molting process. Unlike other Arctic mammals, polar bears gradually molt their hair from May to August, but they do not shed their coat for a dark","Context:  Polar bears gradually molt their hair from May to August; Kolenosky G. B. 1987. Polar bear. Pp. 475â485 in Wild furbearer management and conservation in North America (M. Novak, J. A. Baker, M. E. Obbard, and B. Malloch, eds.) . Ontario Fur Trappers Association, North Bay, Ontario, Canada.  however, unlike other Arctic mammals, polar bears do not shed their coat for a darker shade to camouflage themselves in the",2598,"The World Conservation Union listed polar bears as a vulnerable species, one of three sub-categories of threatened status, in May 2006. Their latest estimate is that 7 out of 19 subpopulations are declining or already severely reduced.",
How much weight do female polar bears gain during pregnancy?,"No, the context does not provide specific information about how much weight female polar bears gain during pregnancy.","Context: A comparison of the DNA of various brown bear populations showed that the brown bears of Alaska's ABC islands shared a more recent common ancestor with polar bears than with any other brown bear population in the world  .    Polar bears still have vestigial hibernation induction trigger in their blood, but they do not hibernate in the winter as the brown bear does  . Only female polar bears enter a dormant state referred to as ""denning"" during pregnancy, though their body temperature does not decrease during this period as it would for a typical mammal in hibernation",2607,They gain double their weight.,
Garbage is what?,"In the context, garbage is referred to as waste materials that were taken to the dump in Churchill, Manitoba. This includes items such as styrofoam, plastic, car batteries, and hazardous substances like ethylene g","Context: Polar bears, being both curious and scavengers   will, where they come into contact with humans, investigate and consume garbage.  This has been documented at the dump in Churchill, Manitoba prior to its closure.  .  Polar bears may attempt to consume almost anything they can find, including hazardous substances such as styrofoam, plastic, car batteries, ethylene glycol, hydraulic fluid, and motor oil.  .  .  To protect the bears, the Churchill dump was closed in 2006. Garbage is now recycled or transported to Thompson, Manitoba.  Hudson Bay Post",2630,"Garbage is now recycled or transported to Thompson, Manitoba.",
When did Qatar become an independent state?,"Yes, according to the context, Qatar became an independent sovereign state on September 3, 1971.","Context: . Pressure for a British withdrawal from the Arab emirates in the Gulf increased during the 1950s, and the British welcomed Kuwait's declaration of independence in 1961  .  When Britain officially announced in 1968 that it would disengage politically, though not economically, from the Gulf in three years' time, Qatar joined Bahrain and seven other Trucial States in a federation  . Regional disputes however, quickly compelled Qatar to resign and declare independence from the coalition that would evolve into the seven-emirate United Arab Emirates. On September 3, 1971, Qatar became an independent sovereign state",2547,"September 3, 1971.",
How do qatar and the wider region relate?,"Yes, in the context provided, Qatar's liberalization efforts under Emir Hamad bin Khalifa Al-Thani have distinguished it from some of its neighbors in the Persian Gulf. While women in Saudi Arabia are still not allowed","Context:  The country has undergone a period of liberalization and modernisation after the current Emir of Qatar, Hamad bin Khalifa Al-Thani, came to power after becoming Emir in place of his father . Under his rule, Qatar became the first Arab country in the Persian Gulf where women gained the right to vote   The role of Saudi women  as well as holding senior positions in government .  Also, women can dress mostly as they please in public (although in practice local Qatari women generally don the black abaya). Before the liberalisation, it was taboo for men to wear shorts in public",2583,Qatar is aiming to become a role model for economic and social transformation in the region. Large scale investment in all social and economic sectors will also lead to the development of a strong financial market.,
"Has it been created with a long term perspective to support the development of Qatar and the wider region , develop local and regional markets , and strengthen the links between the energy based economies and global financial markets ?","Yes, according to the context, the QFC has indeed been created with a long-term perspective to support the development of Qatar and the wider region, foster the growth of local and regional markets, and bolster connections between energy-based econom","Context: The Qatar Financial Centre (QFC) provides financial institutions with a world class financial services platform situated in an economy founded on the development of its hydrocarbons resources  . It has been created with a long term perspective to support the development of Qatar and the wider region, develop local and regional markets, and strengthen the links between the energy based economies and global financial markets",2568,Yes,
What is the official language of Romania?,"Yes, Romanian is the official language of Romania. It's an Eastern Romance language related to Italian, French, Spanish, Portuguese, and Catalan.","Context:  The official language of Romania is Romanian, an Eastern Romance language related to Italian, French, Spanish, Portuguese and Catalan . Romanian is spoken as a first language by 91% of the population, with Hungarian and Romani being the most important minority languages, spoken by 6.7% and 1.1% of the population, respectively .  Until the 1990s, there was also a substantial number of German-speaking Transylvanian Saxons, even though many have since emigrated to Germany, leaving only 45,000 native German speakers in Romania",3104,Romanian.,
What is the largest ethnic minority in Romania?,"Yes, Hungarians are the largest ethnic minority in Romania. They make up 6.6% of the population, which is more than any other minority group according to the 2","Context: According to the 2002 census, Romania has a population of 21,698,181 and, similarly to other countries in the region, is expected to gently decline in the coming years as a result of sub-replacement fertility rates. Romanians make up 89  .5% of the population. The largest ethnic minorities are Hungarians, who make up 6.6% of the population and Roma, or Gypsies, who make up 2% of the population. By the official census 535,250 Roma live in Romania . 2002 census data, based on  Population by ethnicity, gives a total of 535,250 Roma in Romania . This figure is disputed by other sources, because at the local level, many Roma declare a different ethnicity (mostly Romanian, but also Hungarian in the West and Turkish in Dobruja) for fear of discrimination",3102,Hungarians,
Is Romania a semi-presidential unitary state?,"Yes, Romania is indeed a semi-presidential unitary state. This is stated explicitly in the context provided. A semi-presidential system refers to a political system in which a president exists alongside a prime minister and government, who exercise executive","Context:  Romania is a semi-presidential unitary state. As a nation-state, the country was formed by the merging of Moldavia and Wallachia in 1859 and it gained recognition of its independence in 1878 . Later, in 1918, they were joined by Transylvania, Bukovina and Bessarabia. At the end of World War II, parts of its territories (roughly the present day Moldova) were occupied by USSR and Romania became a member of Warsaw Pact . With the fall of the Iron Curtain in 1989, Romania started a series of political and economic reforms that peaked with Romania joining the European Union",3047,Yes,
How many people use the bus network daily?,"I don't know the exact number of people using the bus network daily. The context provided does mention that a majority of Singaporeans depend on public bus transport for their daily commuting, but it doesn't specify the exact figures.","Context: The domestic transport infrastructure has a well-connected island-wide road transport system which includes a network of expressways. The public road system is served by the nation's bus service and a number of licensed taxi-operating companies  . The public bus transport has been the subject of criticism by Singaporeans, the majority of whom are dependent on it for their daily commuting, but suffer from its infrequency, poor scheduling and the buses' sometimes less-than-desirable conditions",2809,More than 2.78 million people.,
"What does ""singa"" mean?","Singa means lion in Sanskrit, as derived from the context.","Context:  The name Singapura is derived from the Sanskrit words singa à®à®¿à®à¯à®     (""lion"") and   à®ªà¯à®°   (""city"") .    According to the Malay Annals, this name was given by a 14th century Sumatran prince named Sang Nila Utama, who, landing on the island after a thunderstorm, spotted an auspicious beast on the shore that his chief minister identified as a lion",2705,lion,
Why are relations with Malaysia and Indonesia important?,"Yes, relations with Malaysia are important for Indonesia due to their geographical proximity as neighbors. Both countries share a border and have cultural, economic, and social ties. As part of ASEAN, they collaborate on regional issues and initiatives.","Context: In contrast to Sukarno's antipathy to western powers and hostility to Malaysia, Indonesia's foreign relations approach since the Suharto ""New Order"" has been one of international cooperation and accommodation, to gain external support for Indonesia's political stability and economic development  .    Indonesia maintains close relationships with its neighbors in Asia, and is a founding member of ASEAN and the East Asia Summit .    The nation restored relations with the People's Republic of China in 1990 following a freeze in place since anti-communist purges early in the Suharto era .  Indonesia has been a member of the United Nations since 1950, Indonesia temporarily withdrew from the UN on January 20 1965 in response to the fact that Malaysia was elected as a non-permanent member of the Security Council",778,"Due to obvious geographical reasons, relations with Malaysia and Indonesia are most important.",
How do reservoirs and water relate?,"Yes, reservoirs are built to store water. In Singapore, there are various types of reservoirs such as raw water reservoirs for collecting rainfall catchment, treatment works for treating the collected water, and storage or service reservoirs for storing","Context:  Singapore has a network of reservoirs and water catchment areas. By 2001, there were 19 raw water reservoirs, 9 treatment works and 14 storage or service reservoirs locally to serve domestic needs . Marina Barrage is a dam being constructed around the estuary of three Singapore rivers, creating by 2009 a huge freshwater reservoir, the Marina Bay reservoir .    When developed, this will increase the rainfall catchment to two-thirds of the country's surface area",2800,"By 2001, there were 19 raw water reservoirs, 9 treatment works and 14 storage or service reservoirs locally to serve domestic needs. ",
Does Theodore Roosevelt have a brother?,"Yes, according to the title of the book, Theodore Roosevelt had at least one brother, named Theodore. The title is ""My Brother Theodore Roosevelt"" by Corinne Robinson, who refers to him as her brother throughout the text.","Context:  *  My Brother Theodore Roosevelt, 1921 By Corinne Roosevelt Robinson, a bestseller with a woman's and sister's point of view on TR. Full text and Full text Search, Free to Read and Search",3042,Yes,
Did Roosevelt receive a Medal of Honor?,"Yes, Theodore Roosevelt received the Medal of Honor posthumously for his charge up San Juan Hill, Cuba, during the Spanish-American War. This was awarded on January 16, 2001.","Context: For his gallantry at San Juan Hill, Roosevelt's commanders recommended him for the Medal of Honor, but his subsequent telegrams to the War Department complaining about the delays in returning American troops from Cuba doomed his chances  . In the late 1990s, Roosevelt's supporters again took up the flag on his behalf and overcame opposition from elements within the U.S. Army and the National Archives  . On January 16, 2001, President Bill Clinton awarded Theodore Roosevelt the Medal of Honor posthumously for his charge up San Juan Hill, Cuba, during the Spanish-American War. Roosevelt's eldest son, Brigadier General Theodore Roosevelt, Jr ., received the Medal of Honor for heroism at the Battle of Normandy in 1944. The Roosevelts thus became one of only two father-son pairs to receive this honor",3012,yes,
Does the mother care for the young?,"Yes, in the context provided, the mother does care for the young. This is implied when it states ""All members of the tightly knit female group participate in the care and protection of the young."" Since the mother is a member of this group","Context:  All members of the tightly knit female group participate in the care and protection of the young. Since everyone in the herd is related, there is never a shortage of baby-sitters. In fact, a new calf is usually the centre of attention for all herd members . All the adults and most of the other young will gather around the newborn, touching and caressing it with their trunks. The baby is born nearly blind and at first relies, almost completely, on its trunk to discover the world around it",1258,No,
Are Pleurodira known as side-necked turtles?,"Yes, they are. The name ""side-necked turtles"" refers to how members of this suborder withdraw their heads into their shells sideways rather than straight back like other turtles.","Context: Turtles are divided into three suborders, one of which, the Paracryptodira, is extinct. The two extant suborders are the Cryptodira and the Pleurodira  . The Cryptodira is the larger of the two groups and includes all the marine turtles, the terrestrial tortoises, and many of the freshwater turtles  . The Pleurodira are sometimes known as the side-necked turtles, a reference to the way they withdraw their heads into their shells. This smaller group consists primarily of various freshwater turtles",2691,Yes,
Are turtle eggs leathery and soft?,"Yes, turtle eggs are leathery and soft. This is stated explicitly in the context as a characteristic of turtle eggs.","Context:  Turtles lay eggs, like other reptiles, which are slightly soft and leathery. The eggs of the largest species are spherical, while the eggs of the rest are elongated . Their albumen is white and contains a different protein than bird eggs, such that it will not coagulate when cooked. Turtle eggs prepared to eat consist mainly of yolk . In some species, temperature determines whether an egg develops into a male or a female: a higher temperature causes a female, a lower temperature causes a male. Large numbers of eggs are deposited in holes dug into mud or sand",2687,Yes,
What sort of turtles are ectothermic?,"Yes, all turtle species are ectothermic. This is stated directly in the context: ""Like other reptiles, turtles are ectothermic.""","Context:  Like other reptiles, turtles are ectothermic (or ""cold-blooded"" Reptile blood isn't necessarily cold, as reptiles sun themselves and take other measures to stay warm. ) . Like other amniotes (reptiles, dinosaurs, birds, and mammals), they breathe air and don't lay eggs underwater, though many species live in or around water. The largest turtles are aquatic",2684,all of them,
"Does the Order Testudines not include both extant -LRB- living -RRB- and extinct species , the earliest known turtles being from around 215 million years ago ?","No, the Order Testudines does include both extant (living) and extinct species, with the earliest known turtles being from around 215 million years ago. This information is explicitly stated in the context.","Context: Turtles are reptilians of the Order Testudines (all living turtles belong to the crown group Chelonia), most of whose body is shielded by a special bony or cartilaginous shell developed from their ribs  . The Order Testudines includes both extant (living) and extinct species, the earliest known turtles being from around 215 million years ago,  /ref> making turtles one of the oldest reptile groups, and a much more ancient group than lizards and snakes .  About 300 species are alive today; some are highly endangered",2683,yes,
Why did Grant think that war was unjust?,"Yes, based on the context, Grant thought the Mexican war was unjust because he wrote in his memoirs that he was ""bitterly opposed"" to it at the time and ""to this day regard[ed] the war, which resulted","Context: .  According to this view, Buchanan hated Grant and concocted the drunkenness story years later to protect Buchanan's action in removing the man who became one of the most famous generals in history  . The War Department stated, ""Nothing stands against his good name."" McFeely, p. 55-56; Simpson, Triumph, pp. 60-61. Buchanan tolerated drunkenness in other officers, and in Grant's successor, and surprised fellow officers by forcing Grant's resignation  . Garland, p. 126, notes that at the time the War Department made clear that Grant did not leave under a cloud .  He wrote in his memoirs about the war against Mexico: ""I was bitterly opposed to the measure, and to this day regard the war, which resulted, as one of the most unjust ever waged by a stronger against a weaker nation"" .  Ulysses S Grant Quotes on the Military Academy and the Mexican War",1778,He thought it was designed to gain land open to slavery.,
Was Grant 's favorite brand of bourbon whiskey Old Crow ?,"Yes, based on the context provided, Grant's favorite brand of bourbon whiskey was Old Crow. This is explicitly stated in the text, making it a factual answer.",Context:  * Grant's favorite brand of bourbon whiskey was Old Crow,1868,yes,
Who founded Montevideo?,"No, the text does not provide information on who founded Montevideo.","Context:  Montevideo, Uruguay's capital",36,The Spanish.,
How many square kilometres of continental land is Uruguay?,"Yes, Uruguay has 176,214 square kilometers of continental land. This information is provided in the context given.","Context:  At 176,214 square kilometres (68,036 square miles) of continental land and 142,199 square kilometres (54,903 sq mi) of jurisdictional waters and small river islands,  Instituto Nacional Estadistica  Uruguay is the second smallest sovereign nation in South America (after Suriname) and the third smallest territory (French Guiana is the smallest) . The landscape features mostly rolling plains and low hill ranges (cuchillas) with a fertile coastal lowland . A dense fluvial network covers the country, consisting of four river basins or deltas; the RÃ­o de la Plata, the Uruguay River, the Laguna MerÃ­n and the RÃ­o Negro. The major internal river is the RÃ­o Negro ('black river')",25,176.215 km�� ,
What religions are found in Uruguay?,"Yes, the predominant religion in Uruguay is Roman Catholicism, as two-thirds of the population practices it. However, most Uruguayans are only nominally religious. Additionally, people of European descent make up 88","Context:  88% of the population are of European descent. Just under two-thirds of the population are declared Roman Catholics. However, the majority of Uruguayans are only nominally religious.  CIA World Factbook -- Uruguay",6,"Roman Catholic, Protestant, Jewish, and nonprofessing.",
Is The climate in Uruguay temperate?,"Yes, Uruguay has a temperate climate with warm summers and cold winters. This is stated explicitly in the provided context.",Context:  The climate in Uruguay is temperate: it has warm summers and cold winters. The predominantly gently undulating landscape is also somewhat vulnerable to rapid changes from weather fronts,31,Yes,
Did the U.S. join the League of Nations?,"No, the U.S. did not join the League of Nations. The context indicates that President Woodrow Wilson was delivering a speech in support of the League of Nations, but he wasn't successful in securing the country's membership due","Context:  There is an organized propaganda against the League of Nations and against the treaty proceeding from exactly the same sources that the organized propaganda proceeded from which threatened this country here and there with disloyalty, and I want to say--I cannot say too often--any man who carries a hyphen about with him carries a dagger that he is ready to plunge into the vitals of this Republic whenever he gets ready . American Rhetoric,  ""Final Address in Support of the League of Nations"", Woodrow Wilson, delivered 25 Sept 1919 in Pueblo, CO.  John B. Duff, ""German-Americans and the Peace, 1918-1920"" American Jewish Historical Quarterly 1970 59(4): 424-459 . and Duff, ""The Versailles Treaty and the Irish-Americans"" Journal of American History 1968 55(3): 582-598. ISSN 0021-8723",2222,no,
