question,answer,contexts,contexts_ids,ground_truth,goldPassages
Where is Finland located?,"Yes, Finland is a Nordic country in Northern Europe. It shares borders with Sweden to the west, Russia to the east, and Norway to the north. Estonia is to its south across the Gulf of Finland. The capital city is Hels","Context: [[Image:Finland 1996 CIA map.jpg|thumb|upright|Detailed map of Finland.  See also:  Atlas of Finland]], Context: . This exquisite spectacle draws people from around the globe, particularly from Japan., Context: Finland is a country of thousands of lakes and islands; 187,888 lakes (larger than 500 mÂ²) and 179,584 islands to be precise.    One of these lakes, Saimaa, is the fifth largest in Europe, Context: Finland is a country of thousands of lakes and islands; 187,888 lakes (larger than 500 mÂ²) and 179,584 islands to be precise.    One of these lakes, Saimaa, is the fifth largest in Europe, Context: .  ( ), is a Nordic country situated in Northern Europe. It has borders with Sweden to the west, Russia to the east, and Norway to the north, while Estonia lies to its south across the Gulf of Finland. The capital city is Helsinki., Context: .  ( ), is a Nordic country situated in Northern Europe. It has borders with Sweden to the west, Russia to the east, and Norway to the north, while Estonia lies to its south across the Gulf of Finland. The capital city is Helsinki.","1579, 1672, 1580, 1580, 1550, 1550",Northern Europe,
Do women live longer than men?,"Yes, according to the context, women live longer than men as their life expectancy is 82 years compared to 75 years for men.","Context: The life expectancy is 82 years for women and 75 years for men., Context: Cleveland was a stout opponent of the women's suffrage (voting) movement.  In a 1905 article in The Ladies Home Journal, Cleveland wrote, ""Sensible and responsible women do not want to vote, Context: The life expectancy is 82 years for women and 75 years for men., Context: The life expectancy is 82 years for women and 75 years for men., Context: The life expectancy is 82 years for women and 75 years for men., Context: The life expectancy is 82 years for women and 75 years for men.","1623, 512, 1623, 1623, 1623, 1623",Yes,
Who did Ford nominate for Vice President?,"Yes, Ford nominated Nelson Rockefeller for Vice President. The context mentions that after Ford became Vice President, he nominated Rockefeller to fill the vacancy in the vice presidency. Rockefeller was confirmed by the House","Context: Ford's tenure as Vice President was little noted by the media. Instead, reporters were preoccupied by the continuing revelations about criminal acts during the 1972 presidential election and allegations of cover-ups within the White House, Context: The Fords and the Nixons in the White House Blue Room following President Nixon's nomination of Ford to be Vice President, October 1973, Context: .""    On August 20 Ford nominated former New York Governor Nelson Rockefeller to fill the vice presidency he had vacated. Rockefeller was confirmed by the House and Senate., Context: The Fords and the Nixons in the White House Blue Room following President Nixon's nomination of Ford to be Vice President, October 1973, Context: Ford was nominated to take Agnew's position on October 12, the first time the vice-presidential vacancy provision of the 25th Amendment had been implemented, Context: . In 1976, Ford narrowly defeated Ronald Reagan for the Republican nomination, but ultimately lost the presidential election to Democrat Jimmy Carter.","2038, 2036, 2041, 2036, 2037, 1994",Bob Dole,
How many Eagle Scouts were involved in Ford's funeral procession?,"Yes, about 400 Eagle Scouts were involved in Ford's funeral procession. They formed an honor guard and served as ushers during the event.","Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers., Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers., Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers., Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers., Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers., Context: . About 400 Eagle Scouts were part of the funeral procession, where they formed an honor guard as the casket went by in front of the museum, and served as ushers.","2001, 2001, 2001, 2001, 2001, 2001",400,
Is Ford one of only four former Presidents to live to 90 or more years of age ?,"Yes, Gerald Ford is one of only four former U.S. Presidents who lived to be 90 years old or more, along with Ronald Reagan, John Adams, and Herbert Hoover. This information can be found in the first","Context: *Ford is one of only four former Presidents to live to 90 or more years of age. The others are Ronald Reagan (93), John Adams (90) and Herbert Hoover (90)., Context: *Ford is one of only four former Presidents to live to 90 or more years of age. The others are Ronald Reagan (93), John Adams (90) and Herbert Hoover (90)., Context: *Ford was the third longest lived Vice President at the age of 93. The two oldest were John Nance Garner, 98, and Levi P. Morton, 96., Context: *Ford was the third longest lived Vice President at the age of 93. The two oldest were John Nance Garner, 98, and Levi P. Morton, 96., Context: .  The record is currently held by former President Gerald Ford, who served less than one term, and who died December 26, 2006 at 93 years, 165 days., Context: *Ford was the last surviving member of the Warren Commission. Wilson, Jeff.  Former President Gerald Ford Dies at 93. Associated Press. December 27, 2006. Also available  here.  Retrieved on December 31, 2006.","2103, 2103, 2099, 2099, 702, 2102",Yes.,
Who is the head of state of Ghana?,"Yes, the head of state of Ghana is President John Agyekum Kufuor. He is the ninth leader of the country since independence. This information is provided in the context.","Context: Ghana is a republic and member of the Commonwealth of Nations. Its head of state is President John Agyekum Kufuor, the ninth leader of the country since independence. The government sits at Osu Castle, Context: Ghana is a republic and member of the Commonwealth of Nations. Its head of state is President John Agyekum Kufuor, the ninth leader of the country since independence. The government sits at Osu Castle, Context: . Kwame Nkrumah, founder and first president of the modern Ghanaian state, was not only an African anti-colonial leader but also one with a dream of a united Africa which would not drift into neo-colonialism, Context: . Kwame Nkrumah, founder and first president of the modern Ghanaian state, was not only an African anti-colonial leader but also one with a dream of a united Africa which would not drift into neo-colonialism, Context: . The Parliament of Ghana is unicameral and dominated by two main parties, the New Patriotic Party and National Democratic Congress., Context: Ghana was also the site of the Empire of Ashanti which was the most advanced black state in sub-Sahara Africa. It is said that at its peak, the King of Ashanti could field 500,000 troops.","1349, 1349, 1347, 1347, 1349, 1341",President John Agyekum Kofuor,
Where is old Ghana in relation to present Ghana?,"Old Ghana is 500 miles north of present Ghana. This is because the medieval Ghana Empire, also known as Wagadugu, was located in the area between Rivers Senegal and Niger, which is north of where","Context: Ghana was inhabited in pre-colonial times by a number of ancient kingdoms, including the Ga Adangbes on the eastern coast, inland Empire of Ashanti and various Fante states along the coast and inland, Context: Geographically, the old Ghana is 500 miles north of the present Ghana, and occupied the area between Rivers Senegal and Niger., Context: Geographically, the old Ghana is 500 miles north of the present Ghana, and occupied the area between Rivers Senegal and Niger., Context: Some inhabitants of present Ghana had ancestors linked with the medieval Ghana. This can be traced down to the Mande and Voltaic people of Northern Ghana--Mamprussi, Dagomba and the Gonja., Context: Some inhabitants of present Ghana had ancestors linked with the medieval Ghana. This can be traced down to the Mande and Voltaic people of Northern Ghana--Mamprussi, Dagomba and the Gonja., Context: Medieval Ghana (4th - 13th Century):The Republic of Ghana is named after the medieval Ghana Empire of West Africa. The actual name of the Empire was Wagadugu. Ghana was the title of the kings who ruled the kingdom","1335, 1338, 1338, 1339, 1339, 1337",500 miles north,
Why do wolves howl?,"Yes, wolves howl for communal reasons. Group howling strengthens their social bonds, similar to community singing among humans.","Context: . Wolves bark-howl for the same reasons they normally bark. Generally, pups bark and bark-howl much more frequently than adults, using these vocalizations to cry for attention, care, or food. A lesser known sound is the rally, Context: . Wolves also growl at other wolves while being aggressively dominant. Wolves bark when nervous or when they want to warn other wolves of danger, Context: Wolves will also howl for communal reasons. Some scientists speculate that such group sessions strengthen the wolves' social bonds and camaraderie similar to community singing among humans, Context: Wolves will also howl for communal reasons. Some scientists speculate that such group sessions strengthen the wolves' social bonds and camaraderie similar to community singing among humans, Context: Wolves will also howl for communal reasons. Some scientists speculate that such group sessions strengthen the wolves' social bonds and camaraderie similar to community singing among humans, Context: Wolves will also howl for communal reasons. Some scientists speculate that such group sessions strengthen the wolves' social bonds and camaraderie similar to community singing among humans","1069, 1069, 1066, 1066, 1066, 1066","Howling helps pack members keep in touch, allowing them to communicate effectively in thickly forested areas or over great distances. Howling also helps to call pack members to a specific location. Howling can also serve as a declaration of territory, as shown in a dominant wolf&apos;s tendency to respond to a human imitation of a ""rival"" wolf in an area the wolf considers its own. ",
Why is it beneficial for alpha males and females to forcefully prevent other wolves from mating?,"Yes, it benefits the pack. By preventing other wolves from mating, the alpha male and female maintain control over the reproductive process within the group. This ensures that only their genes are passed on to the next generation, which is important","Context: . During this time, in fact, the alpha male and alpha female may be forced to prevent other wolves from mating with one another, Context: .     Under normal circumstances, a pack can only support one litter per year, so this dominance behavior is beneficial in the long run., Context: . During this time, in fact, the alpha male and alpha female may be forced to prevent other wolves from mating with one another, Context: . During this time, in fact, the alpha male and alpha female may be forced to prevent other wolves from mating with one another, Context: . During this time, in fact, the alpha male and alpha female may be forced to prevent other wolves from mating with one another, Context: . During this time, in fact, the alpha male and alpha female may be forced to prevent other wolves from mating with one another","1039, 1039, 1039, 1039, 1039, 1039",A pack can only suppport one littler per year,
What did Cleveland's opponents say in 1884 to counter his innocent image?,"Yes, Cleveland's opponents chanted ""Ma, Ma, where's my Pa?"" at Republican political rallies. This derisive phrase served as an unofficial campaign slogan, challenging the integrity of Grover Cleveland and imp","Context: Some of Cleveland's actions were controversial with political factions, Context: . The derisive phrase ""Ma, Ma, where's my Pa?"", often chanted at Republican political rallies, rose as an unofficial campaign slogan for those who opposed him., Context: Cleveland won the Presidency in the 1884 election with the unusual combination of support from both Democrats and reform-minded Republicans called ""Mugwumps"" who denounced his opponent, former Senator James G. Blaine of Maine, as corrupt., Context: Cleveland won the Presidency in the 1884 election with the unusual combination of support from both Democrats and reform-minded Republicans called ""Mugwumps"" who denounced his opponent, former Senator James G. Blaine of Maine, as corrupt., Context: Cleveland won the Presidency in the 1884 election with the unusual combination of support from both Democrats and reform-minded Republicans called ""Mugwumps"" who denounced his opponent, former Senator James G. Blaine of Maine, as corrupt., Context: Cleveland was a stout opponent of the women's suffrage (voting) movement.  In a 1905 article in The Ladies Home Journal, Cleveland wrote, ""Sensible and responsible women do not want to vote","474, 481, 480, 480, 480, 512",That he had fathered an illegitimate child,
Who were Grover Cleveland's parents?,"Yes, the context provides information about Grover Cleveland's parents. Grover Cleveland was born in Caldwell, New Jersey to the Reverend Richard Cleveland and Anne Neal. They were the parents of nine children, five sons and four","Context: . Their children were Ruth Cleveland (1891-1904); Esther Cleveland (1893-1980); Marion Cleveland (1895-1977); Richard Folsom Cleveland (1897-1974); and Francis Grover Cleveland (1903-1995)., Context: An early, undated photograph of Grover Cleveland from the Cleveland Family Papers at the New Jersey Archives., Context: Cleveland was born in Caldwell, New Jersey to the Reverend Richard Cleveland and Anne Neal.  He was the fifth of nine children, five sons and four daughters, Context: An early, undated photograph of Grover Cleveland from the Cleveland Family Papers at the New Jersey Archives., Context: . (Cleveland may not have been the father and is believed to have assumed responsibility because he was the only bachelor among them, Context: Cleveland admitted to paying child support in 1874 to Maria Crofts Halpin, the woman who claimed he fathered her child named Oscar Folsom Cleveland","496, 475, 476, 475, 482, 482","Cleveland was born in Caldwell, New Jersey to the Reverend Richard Cleveland and Anne Neal.",
"Did the team , sedating Cleveland with nitrous oxide -LRB- laughing gas -RRB- , not remove his upper left jaw and portions of his hard palate ?","No, according to the context, the team did remove Cleveland's upper left jaw and portions of his hard palate while he was sedated with nitrous oxide.","Context: . The team, sedating Cleveland with nitrous oxide (laughing gas), removed his upper left jaw and portions of his hard palate. The size of the tumor and the extent of the operation left Cleveland's mouth severely disfigured, Context: . During another surgery, an orthodontist fitted Cleveland with a hard rubber prosthesis that corrected his speech and covered up the surgery., Context: . The team, sedating Cleveland with nitrous oxide (laughing gas), removed his upper left jaw and portions of his hard palate. The size of the tumor and the extent of the operation left Cleveland's mouth severely disfigured, Context: . The team, sedating Cleveland with nitrous oxide (laughing gas), removed his upper left jaw and portions of his hard palate. The size of the tumor and the extent of the operation left Cleveland's mouth severely disfigured, Context: . The team, sedating Cleveland with nitrous oxide (laughing gas), removed his upper left jaw and portions of his hard palate. The size of the tumor and the extent of the operation left Cleveland's mouth severely disfigured, Context: . The team, sedating Cleveland with nitrous oxide (laughing gas), removed his upper left jaw and portions of his hard palate. The size of the tumor and the extent of the operation left Cleveland's mouth severely disfigured","519, 519, 519, 519, 519, 519",yes,
Did he not die at the age of 55 in Le Croisic ?,"Yes, according to the context, Becquerel died at the age of 55 in Le Croisic. The text states that he was elected Permanent Secretary of the AcadÃ©mie des Sciences in 19","Context: . He was one of the first members of the National Institute; he was appointed inspector of public instruction in 1802 . But his health was already very feeble, and four years later he died in Paris, France., Context: In 1908, the year of his death, Becquerel was elected Permanent Secretary of the AcadÃ©mie des Sciences. He died at the age of 55 in Le Croisic., Context: He died in his home ""Heathfield"" in Handsworth, Staffordshire on August 19 1819 at the age of 83., Context: He died in his home ""Heathfield"" in Handsworth, Staffordshire on August 19 1819 at the age of 83., Context: He died in his home ""Heathfield"" in Handsworth, Staffordshire on August 19 1819 at the age of 83., Context: He died in his home ""Heathfield"" in Handsworth, Staffordshire on August 19 1819 at the age of 83.","2666, 835, 1967, 1967, 1967, 1967",Yes he died at the age of 55,
When did Islam become the dominant religion in Java and Sumatra?,"Yes, Islam became the dominant religion in Java and Sumatra by the end of the 16th century. This is stated explicitly in Ricklefs (1991), pages 3 to 14, which was provided as context","Context: . Ricklefs (1991), pages 3 to 14  Other Indonesia areas gradually adopted Islam which became the dominant religion in Java and Sumatra by the end of the 16th century, Context: Although Muslim traders first traveled through South East Asia early in the Islamic era, the earliest evidence of Islamized populations in Indonesia dates to the 13th century in northern Sumatra, Context: . Ricklefs (1991), pages 3 to 14  Other Indonesia areas gradually adopted Islam which became the dominant religion in Java and Sumatra by the end of the 16th century, Context: . Ricklefs (1991), pages 3 to 14  Other Indonesia areas gradually adopted Islam which became the dominant religion in Java and Sumatra by the end of the 16th century, Context: . Ricklefs (1991), pages 3 to 14  Other Indonesia areas gradually adopted Islam which became the dominant religion in Java and Sumatra by the end of the 16th century, Context: . Ricklefs (1991), pages 3 to 14  Other Indonesia areas gradually adopted Islam which became the dominant religion in Java and Sumatra by the end of the 16th century","766, 766, 766, 766, 766, 766",the end of the 16th century,
Is it true that indonesia has vast areas of wilderness?,"Yes, Indonesia does have vast areas of wilderness. This is stated explicitly in the first sentence of the context. The wilderness in Indonesia supports the world's second highest level of biodiversity, with a mixture of Asian and Australas","Context: . Despite its large population and densely populated regions, Indonesia has vast areas of wilderness that support the world's second highest level of biodiversity, Context: . Despite its large population and densely populated regions, Indonesia has vast areas of wilderness that support the world's second highest level of biodiversity, Context: . Indonesia has a range of sea and coastal ecosystems, including beaches, sand dunes, estuaries, mangroves, coral reefs, sea grass beds, coastal mudflats, tidal flats, algal beds, and small island ecosystems., Context: Indonesia's size, tropical climate, and archipelagic geography, support the world's second highest level of biodiversity (after Brazil),    and its flora and fauna is a mixture of Asian and Australasian species, Context: At 1,919,440 square kilometers (741,050 sq mi), Indonesia is the world's 16th-largest country in terms of land area, Context: Forests cover approximately 60% of the country.    In Sumatra and Kalimantan, these are predominantly of Asian species. However, the forests of the smaller, and more densely populated Java, have largely been removed for human habitation and agriculture","753, 753, 804, 802, 797, 803",yes,
Is it the world 's fourth most populous country and the most populous muslim-majority nation?,"Yes, Indonesia is the world's fourth most populous country with over 234 million people and it is also the most populous Muslim-majority nation. This information is provided in the context.","Context: . With a population of over 234 million people, it is the world's fourth most populous country and the most populous Muslim-majority nation, although officially it is not an Islamic state. Indonesia is a republic, with an elected parliament and president, Context: The Republic of Indonesia ( ) ( ), is a nation in Southeast Asia. Comprising 17,508 islands, it is the world's largest archipelagic state, Context: .    Although it is not an Islamic state, Indonesia is the world's most populous Muslim-majority nation, with almost 86% of Indonesians declared Muslim according to the 2000 census, Context: .    Although it is not an Islamic state, Indonesia is the world's most populous Muslim-majority nation, with almost 86% of Indonesians declared Muslim according to the 2000 census, Context: .    Although it is not an Islamic state, Indonesia is the world's most populous Muslim-majority nation, with almost 86% of Indonesians declared Muslim according to the 2000 census, Context: . With a population of over 234 million people, it is the world's fourth most populous country and the most populous Muslim-majority nation, although officially it is not an Islamic state. Indonesia is a republic, with an elected parliament and president","751, 751, 820, 820, 820, 751",yes,
Did Monroe' wedding happen at the Trinity Church in New York?,"Yes, based on the context, James Monroe married his wife Elizabeth Kortright on February 16, 1786 at the Trinity Church in New York.","Context: . James Monroe married Elizabeth Kortright on February 16, 1786 at the Trinity Church in New York., Context: . James Monroe married Elizabeth Kortright on February 16, 1786 at the Trinity Church in New York., Context: Upon Elizabeth's death in 1830, Monroe moved to New York City to live with his daughter Maria Hester Monroe Gouverneur who had married Samuel L. Gouverneur in the first White House wedding, Context: Upon Elizabeth's death in 1830, Monroe moved to New York City to live with his daughter Maria Hester Monroe Gouverneur who had married Samuel L. Gouverneur in the first White House wedding, Context: Monroe was raised in a family that belonged to the Church of England when it was the state church in Virginia, and as an adult frequently attended Episcopalian churches, though there is no record he ever took communion, Context: Monroe was raised in a family that belonged to the Church of England when it was the state church in Virginia, and as an adult frequently attended Episcopalian churches, though there is no record he ever took communion","2507, 2507, 2522, 2522, 2525, 2525",Yes,
In which years were John Monroe elected as President?,"Yes, John Monroe was elected as President in 1816 and 1820. The elections of 1816 and 1820 saw Monroe running nearly uncontested, leading to his consecutive terms","Context: Following the War of 1812, Monroe was elected president in the election of 1816, and re-elected in 1820. In both those elections Monroe ran nearly uncontested, Context: Following the War of 1812, Monroe was elected president in the election of 1816, and re-elected in 1820. In both those elections Monroe ran nearly uncontested, Context: Following the War of 1812, Monroe was elected president in the election of 1816, and re-elected in 1820. In both those elections Monroe ran nearly uncontested, Context: Following the War of 1812, Monroe was elected president in the election of 1816, and re-elected in 1820. In both those elections Monroe ran nearly uncontested, Context: Following the War of 1812, Monroe was elected president in the election of 1816, and re-elected in 1820. In both those elections Monroe ran nearly uncontested, Context: Monroe was elected to the Virginia House of Delegates in 1782 and served in the Continental Congress from 1783 to 1786","2513, 2513, 2513, 2513, 2513, 2508",1817-1825,
What did James Monroe's letters not contain?,"James Monroe's letters did not contain discussion of religion, based on the information provided in the context.","Context: * Monroe, James. The Political Writings of James Monroe. James P. Lucier, ed. Regnery, 2002. 863 pp., Context: . Letters that do survive, such as ones written on the occasion of the death of his son, contain no discussion of religion., Context: James Monroe (April 28, 1758 â July 4, 1831) was the fifth President of the United States (1817-1825), Context: James Monroe (April 28, 1758 â July 4, 1831) was the fifth President of the United States (1817-1825), Context: Official White House portrait of James Monroe, Context: Official White House portrait of James Monroe","2536, 2524, 2506, 2506, 2518, 2518",No letters survive in which he might have discussed his religious beliefs.,
Had Monroe racked up many debts during his years of public life ?,"Yes, based on the context, Monroe had indeed accumulated a significant amount of debt over the course of his public life. This is mentioned multiple times in the provided information and serves as the primary reason for him having to sell off his Highland","Context: Monroe had racked up many debts during his years of public life, Context: . As a result, he was forced to sell off his Highland Plantation (now called Ash Lawn-Highland; it is owned by his alma mater, the College of William and Mary, which has opened it to the public), Context: Monroe had racked up many debts during his years of public life, Context: Monroe had racked up many debts during his years of public life, Context: Monroe had racked up many debts during his years of public life, Context: Monroe had racked up many debts during his years of public life","2521, 2521, 2521, 2521, 2521, 2521",yes,
"Four years after opening his shop , Watt began what?","Watt began to experiment with steam. This is stated in the context because it mentions that four years after opening his shop, Watt's friend Professor John Robison called his attention to steam, and Watt started to experiment with it.","Context: . IEEE, "" IEEE Nikola Tesla Award. April 01, 2005., Context: Four years after opening his shop, Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.  At this point Watt had still never seen an operating steam engine, but he tried constructing a model, Context: Four years after opening his shop, Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.  At this point Watt had still never seen an operating steam engine, but he tried constructing a model, Context: Four years after opening his shop, Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.  At this point Watt had still never seen an operating steam engine, but he tried constructing a model, Context: Four years after opening his shop, Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.  At this point Watt had still never seen an operating steam engine, but he tried constructing a model, Context: Four years after opening his shop, Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.  At this point Watt had still never seen an operating steam engine, but he tried constructing a model","1474, 1954, 1954, 1954, 1954, 1954","Watt began to experiment with steam after his friend, Professor John Robison, called his attention to it.",
Was Adams the first to introduce a bicameral legislature?,"Yes, according to the context, John Adams was the first to introduce a bicameral legislature in the Constitution of Massachusetts in 1780. This constitution was the first written by a special committee and ratified by the people.","Context: .  It was also the first to feature a bicameral legislature, a clear and distinct executive with a partial (2/3) veto (although he was restrained by an executive council), and a distinct judicial branch., Context: Massachusetts's new constitution, ratified in 1780 and written largely by Adams himself, structured its government most closely on his views of politics and society. Ronald M. Peters, Context: .  It was also the first to feature a bicameral legislature, a clear and distinct executive with a partial (2/3) veto (although he was restrained by an executive council), and a distinct judicial branch., Context: .â Turgot to Richard Price, March 22, 1778, in Works of John Adams, IV:279  In the book, Adams suggested that ""the rich, the well-born and the able"" should be set apart from other men in a senate--that would prevent them from dominating the lower house, Context: . Turgot argued that countries that lacked aristocracies needn't have bicameral legislatures.  He thought that  republican governments feature âall authorities into one center, that of the nation, Context: . The Massachusetts Constitution of 1780: A Social Compact (1978) p 13 says Adams was its ""principal architect.""  It was the first constitution written by a special committee and ratified by the people","666, 666, 666, 667, 667, 666",Yes.,
In what ways was Adams opposed by Anderw Hamilton?,"Yes, according to the context, Andrew Hamilton opposed John Adams in several ways. First, during the British/colonial conflict, Hamilton worked against Adams's efforts to gain approval from the people. Later, as High Federalists, Hamilton and his","Context: Adams wanted to secure approval from the people, and he saw his chance in the British/colonial conflict. He became well known for his essays and energetic resolutions against British taxation and regulation, Context: . ""Power must be opposed to power, and interest to interest,â Adams wrote.  Works of John Adams, IV:557  Adams did as much as anyone to put the idea of ""checks and balances"" on the intellectual map., Context: . The High Federalists refused to consult Adams over the key legislation of 1798; they changed the defense measures which he had called for, demanded that Hamilton control the army, and refused to recognize the necessity of giving key Democratic-Republicans (like Aaron Burr) senior positions in the army (which Adams wanted to do in order to gain some Democratic-Republican support), Context: . The High Federalists refused to consult Adams over the key legislation of 1798; they changed the defense measures which he had called for, demanded that Hamilton control the army, and refused to recognize the necessity of giving key Democratic-Republicans (like Aaron Burr) senior positions in the army (which Adams wanted to do in order to gain some Democratic-Republican support), Context: . Hamilton tried his hardest to sabotage Adams campaign in hopes of boosting Pinckney's chances of winning the presidency. In the end, Adams lost narrowly to Jefferson by 65 to 73 electoral votes., Context: . Hamilton tried his hardest to sabotage Adams campaign in hopes of boosting Pinckney's chances of winning the presidency. In the end, Adams lost narrowly to Jefferson by 65 to 73 electoral votes.","642, 667, 688, 688, 691, 691",Hamilton wanted to control the army differently than Adams,
"The John Adams Library , housed at the Boston Public Library , contains what?","Yes, the John Adams Library at the Boston Public Library contains over 3,500 volumes in eight languages. Many of these books are extensively annotated by John Adams himself. This collection reflects his wide-ranging interests and intellectual","Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams., Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams., Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams., Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams., Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams., Context: * The  John Adams Library, housed at the Boston Public Library, contains Adams's personal collection of more than 3,500 volumes in eight languages, many of which are extensively annotated by Adams.","723, 723, 723, 723, 723, 723","Adams's personal collection of more than 3,500 volumes",
"What do kangaroos use for ""crawl-walking?""","No, kangaroos don't crawl-walk. They are built for hopping, which is their primary means of locomotion. When they are very young (joey stage), they can move around slowly by crawling or","Context: Kangaroos are the only large animals to use hopping as a means of locomotion, Context: Kangaroo soon became adopted into standard English where it has come to mean any member of the family of kangaroos and wallabies.  Male kangaroos are called bucks, boomers, jacks, or old men; females are does, flyers, or jills, and the young ones are joeys, Context: Kangaroos are the only large animals to use hopping as a means of locomotion, Context: Kangaroos are the only large animals to use hopping as a means of locomotion, Context: . For kangaroos, the key benefit of hopping is not speed to escape predators the top speed of a kangaroo is no higher than that of a similarly-sized quadruped, and the Australian native predators are in any case less fearsome than those of other continents but economy: in an infertile continent with highly variable weather patterns, the ability of a kangaroo to travel long distances at moderately high speed in search of food sources is crucial to survival, Context: . For kangaroos, the key benefit of hopping is not speed to escape predators the top speed of a kangaroo is no higher than that of a similarly-sized quadruped, and the Australian native predators are in any case less fearsome than those of other continents but economy: in an infertile continent with highly variable weather patterns, the ability of a kangaroo to travel long distances at moderately high speed in search of food sources is crucial to survival","1738, 1727, 1738, 1738, 1752, 1752",its hind feet,
Do kangaroos eat plants?,"Yes, based on the context information provided, some species of kangaroos do consume plants. Specifically, Eastern grey kangaroos are predominantly grazers that eat a wide variety of grasses. Other species like red kangaro","Context: Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet, Context: The polar bear is the most carnivorous member of the bear family. It feeds mainly on seals, especially ringed seals that poke holes in the ice to breathe,, Context: Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet, Context: Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet, Context: Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet, Context: Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet","1741, 2626, 1741, 1741, 1741, 1741",yes,
What method is used by Kangaroos to travel?,"Yes, according to the context, Kangaroos use a powerful and energy-efficient method of locomotion called hopping or bounding to travel. This mode of travel has evolved due to their need to cover large distances in search of food","Context: A Tasmanian Forester (Eastern Grey) Kangaroo in motion., Context: .    This fast and energy-efficient method of travel has evolved because of the need to regularly cover large distances in search of food and water, rather than the need to escape predators., Context: . The silica in grass is abrasive, so kangaroo molars move forward as they are ground down, and eventually fall out, replaced by new teeth that grow in the back., Context: . The silica in grass is abrasive, so kangaroo molars move forward as they are ground down, and eventually fall out, replaced by new teeth that grow in the back., Context: Kangaroos have large, powerful hind legs, large feet adapted for leaping, a long muscular tail for balance, and a small head. Like all marsupials, female kangaroos have a pouch called a marsupium in which joeys complete postnatal development., Context: .  Since kangaroos in mid-bound can reach speeds of around 50 km/h (31 mph) and are relatively heavy, the force of impact can be severe.  Small vehicles may be destroyed, while larger vehicles may suffer engine damage","1728, 1738, 1742, 1742, 1737, 1762",hopping,
Was the game of Marn grook played using a ball made from kangaroo by the Kurnai people ?,"Yes, the game of Marn grook was indeed played using a ball made from kangaroo by the Kurnai people. This is stated explicitly in the context information provided.","Context: .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people., Context: Before European settlement, the kangaroo was a very important animal for Australian Aborigines, for its meat, hide, bones and sinews. In addition, there were important Dreaming stories and ceremonies involving the kangaroo, Context: .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people., Context: .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people., Context: .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people., Context: .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people.","1755, 1755, 1755, 1755, 1755, 1755",yes,
