question,answer,contexts,contexts_ids,ground_truth,goldPassages
Do kangaroos eat plants?,"Yes, kangaroos do eat plants. According to the context, eastern grey kangaroos are predominantly grazers eating a wide variety of grasses, while some other species include significant amounts of shrubs in their diet. Additionally","Context:  Different species of kangaroos eat different diets.  Eastern grey kangaroos are predominantly grazers eating a wide variety of grasses whereas some other species (e.g. red kangaroos and swamp wallabies) include significant amounts of shrubs in the diet . The smaller species of kangaroos also consume hypogeal fungi.  Many species are nocturnal  Archives URL accessed January 7, 2007.  and crepuscular,  Columbus Zoo article URL accessed January 7, 2007 .  usually spending the days resting in shade and the cool evenings, nights and mornings moving about and feeding.",1741,yes,
What method is used by Kangaroos to travel?,"Yes, kangaroos use hopping as a means of travel. This fast and energy-efficient mode of locomotion has evolved to enable them to cover large distances in search of food and water. They can reach speeds of up to","Context:  Kangaroos are the only large animals to use hopping as a means of locomotion . The comfortable hopping speed for Red Kangaroo is about 20 25 km/h (13 16 mph), but speeds of up to 70 km/h (44 mph) can be attained, over short distances, while it can sustain a speed of 40 km/h (25 mph) for  nearly two kilometres .    This fast and energy-efficient method of travel has evolved because of the need to regularly cover large distances in search of food and water, rather than the need to escape predators.",1738,hopping,
Was the game of Marn grook played using a ball made from kangaroo by the Kurnai people ?,"Yes, the game of Marn grook was played using a ball made from kangaroo by the Kurnai people. This is explicitly stated in the context.","Context: Before European settlement, the kangaroo was a very important animal for Australian Aborigines, for its meat, hide, bones and sinews. In addition, there were important Dreaming stories and ceremonies involving the kangaroo  .  Aherrenge is a current kangaroo dreaming site in the Northern Territory. The game of Marn grook was played using a ball made from kangaroo  by the Kurnai people.",1755,yes,
What is a hybrid animal resulting from a union between a leopard and a puma?,"Yes, a pumapard is a hybrid animal resulting from a union between a leopard and a puma. This term was used to describe the offspring of such pairings created in the late 1800s by Carl","Context: A pumapard is a hybrid animal resulting from a union between a leopard and a puma. Three sets of these hybrids were bred in the late 1890s and early 1900s by Carl Hagenbeck at his animal park in Hamburg, Germany. Most did not reach adulthood  . One of these was purchased in 1898 by Berlin Zoo.  A similar hybrid in Berlin Zoo purchased from Carl Hagenbeck was a cross between a male leopard and a female puma . Hamburg Zoo's specimen was the reverse pairing, the one in the black and white photo, fathered by a puma bred to an Indian leopardess.",2485,a pumapard,
How long is a leopard's tail?,"The text does not provide specific details about the length of a leopard's tail. However, it is generally known that the tail of an Indian Leopard can be almost as long as its body, which can reach up to 2.",Context:  Indian Leopard,2467,60 to 110cm,
Is the leopard solitary?,"Yes, the leopard is solitary. This is stated explicitly in the context when it mentions that aside from mating, interactions between individuals appear to be infrequent.","Context:  The leopard is solitary and, aside from mating, interactions between individuals appear to be infrequent.  Aggressive enounters have been observed, however . Two of five males studied over a period of a year at a game reserve in South Africa died, both violently . One was initially wounded in a male-male territorial battle over a carcass; taken in by researchers, it was released after a successful convalescence only to be killed by a different male a few months later",2466,Yes,
Is the leopard an agile and graceful predator?,"Yes, leopards are agile and graceful predators. The context states that the leopard is an agile and graceful animal, making it a suitable hunter in its environment.","Context:  The leopard is an agile and graceful predator. Although smaller than the other members of Panthera, the leopard is still able to take large prey given a massive skull that well utilizes powerful jaw muscles .  Its body is comparatively long for a cat and its legs are short.  Head and body length is between 90 and 190 cm, the tail reaches 60 to 110cm. Shoulder height is 45 to 80 cm . Males are considerably larger than females and weigh 37 to 90 kg compared to 28 to 60 kg for females. Ronald M. Nowak: Walker's Mammals of the World. Johns Hopkins University Press, 1999 ISBN 0-8018-5789-9",2452,Yes,
What percentage of Liechtenstein's population is foreign-born?,"No, the context does not provide information about what percentage of Liechtenstein's population is foreign-born.","Context:  Liechtensteiners have an average life expectancy at birth of 79.68 years (76.1 years for males; 83.28 years for females). The infant mortality rate is 4.64 deaths per 1,000 live births, according to recent estimates . An estimated 100 percent of the population, age 10 and older, can read and write .  The Programme for International Student Assessment, coordinated by the OECD, currently ranks Liechtenstein's education as the 10th best in the world, being significantly higher than the OECD average.",2854,two-thirds,
How many municipalities are within Oberland?,"Six gemeinden (municipalities) are within Oberland. This is because there are 11 gemeinden in total, and five of them fall within Unterland (the lower county), leaving six for Oberland (the upper county).","Context: The principality of Liechtenstein is divided into 11 municipalities called gemeinden (singular gemeinde). The gemeinden mostly consist only of a single town  . Five of them fall within the electoral district Unterland (the lower county), and the remainder within Oberland (the upper county).",2842,6.,
The Historical Society of the Principality of Liechtenstein plays what?,The Historical Society of the Principality of Liechtenstein plays a role in preserving the culture and history of the country. This is stated explicitly in the context provided.,"Context: As a result of its small size Liechtenstein has been strongly affected by external cultural influences, most notably those originating in the southern German-speaking areas of Europe, including Austria, Bavaria, Switzerland, and Tyrol  . The Historical Society of the Principality of Liechtenstein plays a role in preserving the culture and history of the country.",2864,a role in preserving the culture and history of the country.,
Was the arrival of Louis Kossuth (exiled leader of a failed Hungarian revolution) another issue that presented itself during Fillmore's presidency?,"Yes, the arrival of Louis Kossuth was indeed an issue that arose during Millard Fillmore's presidency. As an exiled leader of a failed Hungarian revolution, Kossuth sought recognition for Hungary's independence from",Context:  Another issue that presented itself during Fillmore's presidency was the arrival of Louis Kossuth (exiled leader of a failed Hungarian revolution) . Kossuth wanted the United States to abandon its non-intervention policies when it came to European affairs and recognize Hungaryâs independence . The problem came with the enormous support Kossuth received from German-American immigrants to the United States (who were essential in the re-election of both Whigs and Democrats),174,Yes,
"Was Millard Fillmore born on January 7, 1800?","No, based on the context provided, there is no mention of Millard Fillmore's birthdate. The context only states that he was born in a log cabin in Summerhill, New York, to Nathaniel and Phoebe Millard","Context:  Fillmore was born in a log cabin in Summerhill, New York, to Nathaniel and Phoebe Millard Fillmore, as the second of nine children and the eldest son.    Though a Unitarian in later life,",149,yes,
He founded the private university of buffalo on what date?,"The context states that he founded the University of Buffalo in 1846. No specific month or day is mentioned, so a precise date cannot be given.","Context:  In 1846, he founded the private University of Buffalo, which today is the public State University of New York at Buffalo (UB, University at Buffalo), the largest school in the New York state university system.",152,1846,
"What happened in a log cabin in summerhill , new york?","No, the context does not provide information about a log cabin in Summerhill, New York. The context only mentions a symbolic log cabin at the Abraham Lincoln Birthplace National Historic Site, which is located in Hodgenville, Kentucky.",Context:  Symbolic log cabin at Abraham Lincoln Birthplace National Historic Site.,283,Fillmore was born,
How much do sea otters weigh?,Sea otters weigh between 30 kg (about 65 pounds). This is stated in the context.,"Context:  Sea otters eat shellfish and other invertebrates (especially clams, abalone, and sea urchins ), frequently using rocks as crude tools to smash open shells. They grow to 1 to 1.5 m (2.5 to 5 feet) in length and weigh 30 kg (about 65 pounds) . Although once near extinction, they have begun to spread again, from remnant populations in California and Alaska.",1926,30 kg (about 65 pounds),
Does otter give birth or lay egg?,"No, otters do not lay eggs. They give birth to live young. Otters are mammals, which means they are warm-blooded, have fur, and nurse their young with milk. The context does not provide specific information about how","Context: Otters are very active, chasing prey in the water or searching the beds of rivers, lakes or the sea  .  Most species live beside water, entering it mainly to hunt or travel, otherwise spending much of their time on land to avoid their fur becoming waterlogged.  The sea otter lives actually in the sea.",1919,give birth,
How do otters keep themselves warm without blubber?,"Yes, sea otters keep themselves warm without blubber by trapping a layer of air in their dense fur. They maintain this insulating layer by regularly grooming and blowing air into it with their mouths. This adaptation allows them to spend","Context: Unlike most marine mammals such as (seals or whales), sea otters do not have a layer of insulating blubber  . As with other species of otter, they rely on a layer of air trapped in their fur, which they keep topped up by blowing into the fur from their mouths.  They spend most of their time in the water, whereas other otters spend much of their time on land.",1927,A layer of air trapped in their fur.  ,
An otter 's den is what?,It's a holt. This term is used for an otter's den.,"Context:  An otter's den is called a holt.  Male otters are dog-otters, females are bitches and babies are cubs or pups.  The collective noun romp is sometimes used for a group of otters, being descriptive of their often playful nature.",1914,A holt,
"What is ""tobogganing""?","No, tobogganing is not mentioned in the context. It typically refers to sliding down a snowy slope while sitting or lying on a sled called a toboggan.","Context:  Some of the most popular recreational sports and activities include floorball, Nordic walking, running and skiing.",1717,when penguins slide on their bellies across the snow,
What order do penguins belong to?,"The context does not explicitly name the order that penguins belong to. However, it does mention that penguins are part of a clade of Neoaves referred to as ""higher waterbirds,"" which includes storks","Context:  What seems clear is that penguins belong to a clade of Neoaves (living birds except paleognaths and fowl) which comprises what is sometimes called ""higher waterbirds"" to distinguish them from the more ancient waterfowl . This group contains such birds as storks, rails, and the seabirds, with the possible exception of the Charadriiformes (Fain & Houde 2004).",993,Sphenisciformes,
Are all penguins countershaded?,"Yes, all penguins are countershaded. This means they have a white underside and a dark (mostly black) upperside, which provides camouflage against predators from above and below.","Context:  All penguins are countershaded - that is, they have a white underside and a dark (mostly black) upperside. This is for camouflage . A predator looking up from below (such as an orca or a leopard seal) has difficulty distinguishing between a white penguin belly and the reflective water surface. The dark plumage on their backs camouflages them from above.",959,Yes,
"Is the smallest penguin species the little blue penguin -LRB- also known as the fairy penguin -RRB- , which stands around 40 cm tall -LRB- 16 in -RRB- and weighs 1 kg -LRB- 2?","Yes, the Little Blue Penguin, also known as the Fairy Penguin, is the smallest penguin species. Adults of this species typically reach a height of around 40 cm (16 in) and weigh approximately","Context: The largest living species is the Emperor Penguin (Aptenodytes forsteri): adults average about 1.1 m (3 ft 7 in) tall and weigh 35 kg (75 lb) or more  . The smallest penguin species is the Little Blue Penguin (also known as the Fairy Penguin), which stands around 40 cm tall (16 in) and weighs 1 kg (2.2 lb) . Among extant penguins larger penguins inhabit colder regions, while smaller penguins are generally found in temperate or even tropical climates (see also Bergmann's Rule) . Some prehistoric species attained enormous sizes, becoming as tall or as heavy as an adult human (see below for more)",953,Yes,
Why polar bear is a special species?,"Yes, polar bears are a special species for several reasons. One reason is their unique molting process. Unlike other Arctic mammals, polar bears gradually molt their hair from May to August, going from having a white coat to still having a","Context:  Polar bears gradually molt their hair from May to August; Kolenosky G. B. 1987. Polar bear. Pp. 475â485 in Wild furbearer management and conservation in North America (M. Novak, J. A. Baker, M. E. Obbard, and B. Malloch, eds.) . Ontario Fur Trappers Association, North Bay, Ontario, Canada.  however, unlike other Arctic mammals, polar bears do not shed their coat for a darker shade to camouflage themselves in the",2598,"The World Conservation Union listed polar bears as a vulnerable species, one of three sub-categories of threatened status, in May 2006. Their latest estimate is that 7 out of 19 subpopulations are declining or already severely reduced.",
How much weight do female polar bears gain during pregnancy?,"No, the context does not provide specific information about how much weight female polar bears gain during pregnancy.","Context: A comparison of the DNA of various brown bear populations showed that the brown bears of Alaska's ABC islands shared a more recent common ancestor with polar bears than with any other brown bear population in the world  .    Polar bears still have vestigial hibernation induction trigger in their blood, but they do not hibernate in the winter as the brown bear does  . Only female polar bears enter a dormant state referred to as ""denning"" during pregnancy, though their body temperature does not decrease during this period as it would for a typical mammal in hibernation.   .",2607,They gain double their weight.,
Garbage is what?,"In the context, garbage is referred to as waste materials that were previously disposed of in the Churchill dump. This includes items such as styrofoam, plastic, car batteries, ethylene glycol, hydraulic fluid,","Context: Polar bears, being both curious and scavengers   will, where they come into contact with humans, investigate and consume garbage.  This has been documented at the dump in Churchill, Manitoba prior to its closure.  .  Polar bears may attempt to consume almost anything they can find, including hazardous substances such as styrofoam, plastic, car batteries, ethylene glycol, hydraulic fluid, and motor oil.  .  .  To protect the bears, the Churchill dump was closed in 2006. Garbage is now recycled or transported to Thompson, Manitoba.  Hudson Bay Post",2630,"Garbage is now recycled or transported to Thompson, Manitoba.",
When did Qatar become an independent state?,"Yes, Qatar became an independent state on September 3, 1971. This is explicitly stated in the provided context.","Context:  After domination by the Ottoman and British empires for centuries, Qatar became an independent state on September 3, 1971.",2541,"September 3, 1971.",
How do qatar and the wider region relate?,"Yes, Qatar is located in the Middle East, sharing its only land border with Saudi Arabia. The country is situated on a small peninsula jutting into the Persian Gulf, north of the United Arab Emirates and east of B",Context:  Map of Qatar,2571,Qatar is aiming to become a role model for economic and social transformation in the region. Large scale investment in all social and economic sectors will also lead to the development of a strong financial market.,
"Has it been created with a long term perspective to support the development of Qatar and the wider region , develop local and regional markets , and strengthen the links between the energy based economies and global financial markets ?","Yes, the QFC has been created with a long-term perspective to support the development of Qatar and the wider region, develop local and regional markets, and strengthen the links between the energy-based economies and global financial markets. This information","Context: The Qatar Financial Centre (QFC) provides financial institutions with a world class financial services platform situated in an economy founded on the development of its hydrocarbons resources  . It has been created with a long term perspective to support the development of Qatar and the wider region, develop local and regional markets, and strengthen the links between the energy based economies and global financial markets.",2568,Yes,
What is the official language of Romania?,"Yes, Romanian is the official language of Romania. It's an Eastern Romance language, related to Italian, French, Spanish, Portuguese and Catalan.","Context:  The official language of Romania is Romanian, an Eastern Romance language related to Italian, French, Spanish, Portuguese and Catalan . Romanian is spoken as a first language by 91% of the population, with Hungarian and Romani being the most important minority languages, spoken by 6.7% and 1.1% of the population, respectively .  Until the 1990s, there was also a substantial number of German-speaking Transylvanian Saxons, even though many have since emigrated to Germany, leaving only 45,000 native German speakers in Romania",3104,Romanian.,
What is the largest ethnic minority in Romania?,"Yes, Hungarians are the largest ethnic minority in Romania. They make up 6.6% of the population, which is more than any other minority group according to the 2","Context: According to the 2002 census, Romania has a population of 21,698,181 and, similarly to other countries in the region, is expected to gently decline in the coming years as a result of sub-replacement fertility rates. Romanians make up 89  .5% of the population. The largest ethnic minorities are Hungarians, who make up 6.6% of the population and Roma, or Gypsies, who make up 2% of the population. By the official census 535,250 Roma live in Romania . 2002 census data, based on  Population by ethnicity, gives a total of 535,250 Roma in Romania . This figure is disputed by other sources, because at the local level, many Roma declare a different ethnicity (mostly Romanian, but also Hungarian in the West and Turkish in Dobruja) for fear of discrimination",3102,Hungarians,
Is Romania a semi-presidential unitary state?,"Yes, according to the context, Romania is indeed a semi-presidential democratic republic. This means it is both a democratic country where the people elect their leaders, and a republic where there is no monarch. The term ""semi-","Context:  Romania is a semi-presidential democratic republic where executive functions are shared between the president and the prime minister.  The president is elected by popular vote, and resides at Cotroceni Palace . Since the constitutional amendment of 2003, the president's term is five years (previously it was four) .  The Romanian Government, which is based at Victoria Palace, is headed by a prime minister, who appoints the other members of his or her cabinet and who is nearly always the head of the party or coalition that holds a majority in the parliament",3140,Yes,
How many people use the bus network daily?,"More than 2.78 million people use the bus network daily. This is stated explicitly in the context. The high usage of public transportation like buses, LRT, MRT, and taxis indicates that private vehicle ownership and use are","Context:  More than 2.78 million people use the bus network daily, while more than 1.3 million people use either the LRT or MRT as part of their daily routine.    Approximately 991,000 people use the taxi services daily .  Private vehicle use in the Central Area is discouraged by tolls implemented during hours of heavy road traffic, through an Electronic Road Pricing system . Private vehicle ownership is discouraged by high vehicle taxes and imposing quotas on vehicle purchase.",2811,More than 2.78 million people.,
"What does ""singa"" mean?","Singa means lion in Sanskrit, as derived from the context.","Context:  The name Singapura is derived from the Sanskrit words singa à®à®¿à®à¯à®     (""lion"") and   à®ªà¯à®°   (""city"") .    According to the Malay Annals, this name was given by a 14th century Sumatran prince named Sang Nila Utama, who, landing on the island after a thunderstorm, spotted an auspicious beast on the shore that his chief minister identified as a lion.",2705,lion,
Why are relations with Malaysia and Indonesia important?,"Yes, relations with Malaysia and Indonesia are important due to geographical proximity. Being neighboring countries, they share many cultural, economic, and political ties. Any instability or conflict in these countries can significantly affect Singapore's security and economy.","Context: Singapore maintains diplomatic relations with 175 countries     although it does not maintain a high commission or embassy in many of those countries. It is a member of the United Nations, the Commonwealth, ASEAN and the Non-Aligned Movement  . Due to obvious geographical reasons, relations with Malaysia and Indonesia are most important . Singapore enjoys good relations with the United Kingdom which shares ties in the Five Power Defence Arrangements (FPDA) along with Malaysia, Australia and New Zealand . Good relations are also maintained with the United States; the US is perceived as a stabilizing force in the region to counterbalance the regional powers.",2725,"Due to obvious geographical reasons, relations with Malaysia and Indonesia are most important.",
How do reservoirs and water relate?,"Yes, reservoirs are built to store water. In Singapore, there are raw water reservoirs that collect rainfall and supply it for domestic use after treatment. The Marina Bay reservoir, once completed in 2","Context:  Singapore has a network of reservoirs and water catchment areas. By 2001, there were 19 raw water reservoirs, 9 treatment works and 14 storage or service reservoirs locally to serve domestic needs . Marina Barrage is a dam being constructed around the estuary of three Singapore rivers, creating by 2009 a huge freshwater reservoir, the Marina Bay reservoir .    When developed, this will increase the rainfall catchment to two-thirds of the country's surface area.",2800,"By 2001, there were 19 raw water reservoirs, 9 treatment works and 14 storage or service reservoirs locally to serve domestic needs. ",
Does Theodore Roosevelt have a brother?,"Yes, Theodore Roosevelt had a brother named Elliott. The context states that he was one of four children, with two sisters (Anna and Corinne) and one brother (Elliott).","Context: Theodore Roosevelt was born in a four-story brownstone at 28 East 20th Street, in the modern-day Gramercy section of New York City, the second of four children of Theodore Roosevelt, Sr. (1831â1877) and Mittie Bulloch (1834â1884)  . He had an elder sister Anna, nicknamed ""Bamie"" as a child and ""Bye"" as an adult for being always on the go; and two younger siblingsâhis brother Elliott (the father of Eleanor Roosevelt) and his sister Corinne, (grandmother of newspaper columnists, Joseph and Stewart Alsop) .",2884,Yes,
Did Roosevelt receive a Medal of Honor?,"Yes, Theodore Roosevelt received the Medal of Honor in 2001 for his actions. This is stated explicitly in the context when it mentions ""Roosevelt was posthumously awarded the Medal of Honor in 2001","Context: . In September 1997, Congressman Rick Lazio representing the 2nd District of New York sent two award recommendations to the U.S. Army Military Awards Branch  . These recommendations addressed to Brigadier General Earl Simms, the Army's Adjutant General and one to Master Sergeant Gary Soots, Chief of Authorizations, would prove successful in garnering the much sought after award  . Soots Letter  Roosevelt was posthumously awarded the Medal of Honor in 2001 for his actions . Brands ch 13  He was the first and, as of 2007, the only President of the United States to be awarded with America's highest military honor, and the only person in history to receive both his nation's highest honor for military valor and the world's foremost prize for peace .    Chicago newspaper sees cowboy-TR campaigning for governor",2922,yes,
Does the mother care for the young?,"Yes, in the context described, the mother does care for the young. This is implied in the statement that all members of the female group participate in the care and protection of the young, which suggests that the mother is included in this group. Additionally","Context:  All members of the tightly knit female group participate in the care and protection of the young. Since everyone in the herd is related, there is never a shortage of baby-sitters. In fact, a new calf is usually the centre of attention for all herd members . All the adults and most of the other young will gather around the newborn, touching and caressing it with their trunks. The baby is born nearly blind and at first relies, almost completely, on its trunk to discover the world around it.",1258,No,
Are Pleurodira known as side-necked turtles?,"Yes, they are. The name ""side-necked turtles"" refers to how members of this suborder withdraw their heads into their shells sideways rather than straight back like other turtles.","Context: Turtles are divided into three suborders, one of which, the Paracryptodira, is extinct. The two extant suborders are the Cryptodira and the Pleurodira  . The Cryptodira is the larger of the two groups and includes all the marine turtles, the terrestrial tortoises, and many of the freshwater turtles  . The Pleurodira are sometimes known as the side-necked turtles, a reference to the way they withdraw their heads into their shells. This smaller group consists primarily of various freshwater turtles.",2691,Yes,
Are turtle eggs leathery and soft?,"Yes, turtle eggs are leathery and soft. This is stated in the first sentence of the context, which mentions that turtle eggs are slightly soft and leathery.","Context:  Turtles lay eggs, like other reptiles, which are slightly soft and leathery. The eggs of the largest species are spherical, while the eggs of the rest are elongated . Their albumen is white and contains a different protein than bird eggs, such that it will not coagulate when cooked. Turtle eggs prepared to eat consist mainly of yolk . In some species, temperature determines whether an egg develops into a male or a female: a higher temperature causes a female, a lower temperature causes a male. Large numbers of eggs are deposited in holes dug into mud or sand",2687,Yes,
What sort of turtles are ectothermic?,"Yes, all turtles are ectothermic. This is stated in the first sentence of the context. Ectothermy is a characteristic feature of reptiles, which includes turtles.","Context:  Like other reptiles, turtles are ectothermic (or ""cold-blooded"" Reptile blood isn't necessarily cold, as reptiles sun themselves and take other measures to stay warm. ) . Like other amniotes (reptiles, dinosaurs, birds, and mammals), they breathe air and don't lay eggs underwater, though many species live in or around water. The largest turtles are aquatic.",2684,all of them,
"Does the Order Testudines not include both extant -LRB- living -RRB- and extinct species , the earliest known turtles being from around 215 million years ago ?","No, the Order Testudines does include both extant (living) and extinct species, as stated in the context. The earliest known turtles from this order date back to approximately 215 million years ago.","Context: Turtles are reptilians of the Order Testudines (all living turtles belong to the crown group Chelonia), most of whose body is shielded by a special bony or cartilaginous shell developed from their ribs  . The Order Testudines includes both extant (living) and extinct species, the earliest known turtles being from around 215 million years ago,  /ref> making turtles one of the oldest reptile groups, and a much more ancient group than lizards and snakes .  About 300 species are alive today; some are highly endangered.",2683,yes,
Why did Grant think that war was unjust?,"No, the text does not suggest that Grant thought war was unjust. Instead, it indicates that Grant believed in using military force to achieve victory in the Civil War and was committed to preserving the Union. The title of the book, ""Let","Context:  * Simpson, Brooks D., Let Us Have Peace: Ulysses S. Grant and the Politics of War and Reconstruction, 1861-1868 (1991).",1888,He thought it was designed to gain land open to slavery.,
Was Grant 's favorite brand of bourbon whiskey Old Crow ?,"Yes, based on the context provided, Grant's favorite brand of bourbon whiskey was Old Crow. This is stated explicitly in the text.",Context:  * Grant's favorite brand of bourbon whiskey was Old Crow.,1868,yes,
Who founded Montevideo?,The Spanish founded Montevideo. This is stated explicitly in the context as they established it as a military stronghold in the early 18th century. It didn't arise out of spontaneous growth or by any other entity's actions.,"Context:  Montevideo was founded by the Spanish in the early 18th century as a military stronghold. Uruguay won its independence in 1828 following a three-way struggle between Spain, Argentina and Brazil . It is a constitutional democracy, where the president fulfills the roles of both head of state and head of government",2,The Spanish.,
How many square kilometres of continental land is Uruguay?,"Yes, Uruguay has 176,214 square kilometers of continental land. This information is provided in the context given.","Context:  At 176,214 square kilometres (68,036 square miles) of continental land and 142,199 square kilometres (54,903 sq mi) of jurisdictional waters and small river islands,  Instituto Nacional Estadistica  Uruguay is the second smallest sovereign nation in South America (after Suriname) and the third smallest territory (French Guiana is the smallest) . The landscape features mostly rolling plains and low hill ranges (cuchillas) with a fertile coastal lowland . A dense fluvial network covers the country, consisting of four river basins or deltas; the RÃ­o de la Plata, the Uruguay River, the Laguna MerÃ­n and the RÃ­o Negro. The major internal river is the RÃ­o Negro ('black river')",25,176.215 km�� ,
What religions are found in Uruguay?,"Yes, the predominant religion in Uruguay is Roman Catholicism, as two-thirds of the population practices it. However, most Uruguayans are only nominally religious. Additionally, 88% of the population is of","Context:  88% of the population are of European descent. Just under two-thirds of the population are declared Roman Catholics. However, the majority of Uruguayans are only nominally religious.  CIA World Factbook -- Uruguay",6,"Roman Catholic, Protestant, Jewish, and nonprofessing.",
Is The climate in Uruguay temperate?,"Yes, Uruguay has a temperate climate with warm summers and cold winters. This is stated explicitly in the provided context.",Context:  The climate in Uruguay is temperate: it has warm summers and cold winters. The predominantly gently undulating landscape is also somewhat vulnerable to rapid changes from weather fronts.,31,Yes,
Did the U.S. join the League of Nations?,"No, the U.S. did not join the League of Nations. Wilson's proposal for the treaty was rejected by Congress, and no subsequent action was taken to join the organization.","Context: . He went to Paris in 1919 to create the League of Nations and shape the Treaty of Versailles, with special attention on creating new nations out of defunct empires  . Wilson collapsed with a debilitating stroke in 1919, as the home front saw massive strikes and race riots, and wartime prosperity turn into postwar depression  . He refused to compromise with the Republicans who controlled Congress after 1918, effectively destroying any chance for ratification of the Treaty of Versailles. The League of Nations went into operation anyway, but the U.S. never joined . Wilson's idealistic internationalism, whereby the U.S . enters the world arena to fight for democracy, progressiveness, and liberalism, has been a highly controversial position in American foreign policy, serving as a model for ""idealists"" to emulate or ""realists"" to reject for the following century.",2131,no,
